epoch,accuracy,auc_6,loss,val_accuracy,val_auc_6,val_loss
27,0.6945000290870667,0.9199953079223633,0.7975317239761353,0.671999990940094,0.898497998714447,0.9048875570297241
28,0.6924999952316284,0.9226571917533875,0.7816680669784546,0.6880000233650208,0.9032399654388428,0.8777264356613159
29,0.7055000066757202,0.9268882274627686,0.7603762149810791,0.6759999990463257,0.9035719633102417,0.881877064704895
30,0.7059999704360962,0.9263996481895447,0.7641398906707764,0.6800000071525574,0.9065699577331543,0.8628858923912048
31,0.7120000123977661,0.9307805299758911,0.7457122802734375,0.6880000233650208,0.9079400300979614,0.8689014315605164
32,0.7074999809265137,0.9275919198989868,0.7585717439651489,0.6800000071525574,0.9104540348052979,0.8430046439170837
33,0.7179999947547913,0.9329186677932739,0.7288656830787659,0.671999990940094,0.9102640151977539,0.8458191156387329
34,0.734000027179718,0.9356076121330261,0.7143176198005676,0.6840000152587891,0.9130160212516785,0.835416316986084
35,0.7365000247955322,0.9373458623886108,0.7065917253494263,0.6800000071525574,0.9156419634819031,0.8204883933067322
36,0.7279999852180481,0.9351467490196228,0.7163501977920532,0.671999990940094,0.9149680137634277,0.8191891312599182
37,0.734000027179718,0.9364662766456604,0.7111631631851196,0.6880000233650208,0.9115999937057495,0.8502522706985474
38,0.737500011920929,0.9352058172225952,0.7162930965423584,0.6880000233650208,0.9166420102119446,0.8192516565322876
39,0.7369999885559082,0.9412787556648254,0.6807124018669128,0.699999988079071,0.9182980060577393,0.8191474080085754
40,0.7419999837875366,0.9408864974975586,0.683546781539917,0.6880000233650208,0.9120979905128479,0.8574622869491577
41,0.7434999942779541,0.9421103596687317,0.6761401891708374,0.6959999799728394,0.9192739725112915,0.8106433153152466
42,0.7465000152587891,0.9433391094207764,0.6691471934318542,0.7239999771118164,0.919905960559845,0.8005473017692566
43,0.7570000290870667,0.9462751746177673,0.6503057479858398,0.7120000123977661,0.917605996131897,0.8213545083999634
44,0.765999972820282,0.9488115310668945,0.6352654099464417,0.7279999852180481,0.9244140386581421,0.7833713293075562
45,0.7664999961853027,0.948663592338562,0.6372060775756836,0.7319999933242798,0.9233859777450562,0.789126455783844
46,0.7615000009536743,0.9490563869476318,0.6314368844032288,0.7239999771118164,0.9255300760269165,0.7777347564697266
47,0.7664999961853027,0.9509801268577576,0.622555136680603,0.7160000205039978,0.9287240505218506,0.7596961855888367
48,0.7820000052452087,0.9532371759414673,0.6046328544616699,0.7080000042915344,0.9257660508155823,0.7740904092788696
49,0.7634999752044678,0.9487451910972595,0.6341224908828735,0.6919999718666077,0.9259740114212036,0.7654426097869873
50,0.7634999752044678,0.9509083032608032,0.6224390864372253,0.7319999933242798,0.9287120699882507,0.7543960213661194
51,0.7904999852180481,0.9570140242576599,0.5818415880203247,0.7239999771118164,0.9269080758094788,0.7701172828674316
52,0.7680000066757202,0.9521973729133606,0.6122358441352844,0.7200000286102295,0.928462028503418,0.7647503614425659
53,0.7825000286102295,0.9575455784797668,0.5788987874984741,0.7239999771118164,0.9288879632949829,0.7588866949081421
54,0.7770000100135803,0.9551326632499695,0.5919615626335144,0.7279999852180481,0.9310960173606873,0.7517914772033691
55,0.7875000238418579,0.9568721055984497,0.5814498066902161,0.7319999933242798,0.9309099912643433,0.7518441081047058
56,0.796500027179718,0.9587057828903198,0.5658930540084839,0.7160000205039978,0.9266360402107239,0.778170645236969
57,0.7929999828338623,0.9600615501403809,0.558651328086853,0.7200000286102295,0.932845950126648,0.7467495203018188
58,0.8065000176429749,0.9619380831718445,0.5444471836090088,0.7400000095367432,0.9339100122451782,0.7309675812721252
59,0.7925000190734863,0.9614856243133545,0.5477200150489807,0.7400000095367432,0.9315759539604187,0.764693021774292
60,0.8034999966621399,0.9609867930412292,0.5510057210922241,0.7400000095367432,0.9357740879058838,0.7181268334388733
61,0.796500027179718,0.9610113501548767,0.5448809862136841,0.7519999742507935,0.9334819912910461,0.7429459691047668
62,0.8044999837875366,0.963359534740448,0.5365505814552307,0.7279999852180481,0.9339239597320557,0.7465951442718506
63,0.8090000152587891,0.9624365568161011,0.5375728607177734,0.7519999742507935,0.9355419874191284,0.7217142581939697
64,0.8125,0.9661943912506104,0.5111557245254517,0.7279999852180481,0.9367020726203918,0.7187694311141968
65,0.8144999742507935,0.9680400490760803,0.4978625178337097,0.7400000095367432,0.9369980096817017,0.73012375831604
66,0.8180000185966492,0.9660750031471252,0.5089995861053467,0.7519999742507935,0.9338899850845337,0.7552171349525452
67,0.8180000185966492,0.9666916728019714,0.507309079170227,0.7440000176429749,0.9282880425453186,0.7823474407196045
68,0.8105000257492065,0.9679874777793884,0.49860671162605286,0.7519999742507935,0.9367660284042358,0.7368772625923157
69,0.8209999799728394,0.9700135588645935,0.48135682940483093,0.7559999823570251,0.9399300217628479,0.7059869766235352
70,0.8299999833106995,0.9699290990829468,0.4792547821998596,0.7239999771118164,0.938621997833252,0.739231288433075
71,0.828499972820282,0.971315324306488,0.47027647495269775,0.7279999852180481,0.939799964427948,0.7247104048728943
72,0.8345000147819519,0.9711528420448303,0.4677322804927826,0.7639999985694885,0.9410039782524109,0.7172597646713257
73,0.8270000219345093,0.9719230532646179,0.4667796492576599,0.7440000176429749,0.937705934047699,0.7320040464401245
74,0.8314999938011169,0.9746525883674622,0.44379401206970215,0.7440000176429749,0.9388180375099182,0.7335106730461121
75,0.8420000076293945,0.9724439382553101,0.45422014594078064,0.7559999823570251,0.9417439699172974,0.7106330394744873
76,0.8399999737739563,0.9756386876106262,0.43045592308044434,0.7480000257492065,0.9393240809440613,0.7265022397041321
77,0.8360000252723694,0.9722878336906433,0.45704731345176697,0.7559999823570251,0.9379040002822876,0.7306367754936218
78,0.847000002861023,0.9747953414916992,0.43652838468551636,0.7519999742507935,0.9426640272140503,0.7057307362556458
79,0.8379999995231628,0.973253607749939,0.4515535831451416,0.7559999823570251,0.9408420324325562,0.7186578512191772
80,0.843500018119812,0.97609543800354,0.42714181542396545,0.7480000257492065,0.9410459995269775,0.7320368885993958
81,0.8414999842643738,0.9741064310073853,0.4406869113445282,0.7720000147819519,0.9413959980010986,0.7059513926506042
82,0.8445000052452087,0.9753867983818054,0.4287498891353607,0.7599999904632568,0.9393439292907715,0.7187747359275818
83,0.8669999837875366,0.9798524975776672,0.3929625153541565,0.7599999904632568,0.9406819939613342,0.7342581748962402
84,0.8510000109672546,0.97733473777771,0.4119127094745636,0.7319999933242798,0.9383400678634644,0.7304774522781372
85,0.8510000109672546,0.9789741635322571,0.4028667211532593,0.7680000066757202,0.9422559142112732,0.7320972681045532
86,0.862500011920929,0.9793047308921814,0.3913368582725525,0.7680000066757202,0.9414759278297424,0.7283042669296265
87,0.8600000143051147,0.9803724884986877,0.38426125049591064,0.7720000147819519,0.9365299940109253,0.7390416264533997
88,0.8619999885559082,0.979947566986084,0.391360342502594,0.7559999823570251,0.945233941078186,0.6994217038154602
89,0.8579999804496765,0.9798332452774048,0.3901482820510864,0.7480000257492065,0.9376380443572998,0.7446721196174622
90,0.8634999990463257,0.9809138178825378,0.38013970851898193,0.7519999742507935,0.941521942615509,0.7172769904136658
91,0.8705000281333923,0.9828764796257019,0.3572220206260681,0.7519999742507935,0.942326009273529,0.7285608053207397
92,0.8725000023841858,0.9821642637252808,0.36354395747184753,0.7720000147819519,0.9387200474739075,0.7670043110847473
93,0.871999979019165,0.9818331003189087,0.36423376202583313,0.7639999985694885,0.9357499480247498,0.7921321988105774
94,0.8554999828338623,0.9775210618972778,0.408993661403656,0.7639999985694885,0.9362800121307373,0.7796481847763062
95,0.8684999942779541,0.9822157025337219,0.37029343843460083,0.7599999904632568,0.9436457753181458,0.7203878164291382
96,0.871999979019165,0.9832473993301392,0.3540189564228058,0.7519999742507935,0.9389141201972961,0.7505183219909668
97,0.8830000162124634,0.9855413436889648,0.32774245738983154,0.7519999742507935,0.9398419260978699,0.7608240842819214
98,0.878000020980835,0.9822907447814941,0.3600424528121948,0.7599999904632568,0.9417600631713867,0.7559207677841187
99,0.8790000081062317,0.9842725992202759,0.3407687246799469,0.7599999904632568,0.9403899908065796,0.728275716304779
100,0.8955000042915344,0.9872537851333618,0.3078446090221405,0.7760000228881836,0.9420780539512634,0.7387188076972961
101,0.8884999752044678,0.9848593473434448,0.32584550976753235,0.7680000066757202,0.9386799931526184,0.7476211190223694
102,0.8855000138282776,0.9869911074638367,0.31382855772972107,0.7720000147819519,0.9404279589653015,0.7619494795799255
103,0.8914999961853027,0.9853841662406921,0.3205335736274719,0.7559999823570251,0.9324660301208496,0.8129973411560059
104,0.8895000219345093,0.9858556985855103,0.31856656074523926,0.7760000228881836,0.9419981241226196,0.7357261776924133
105,0.8989999890327454,0.9882227182388306,0.29162585735321045,0.7799999713897705,0.9434959888458252,0.7379851341247559
106,0.8930000066757202,0.9882758259773254,0.297689825296402,0.7639999985694885,0.9414498805999756,0.7727941870689392
107,0.8999999761581421,0.989403247833252,0.28080055117607117,0.7559999823570251,0.9387979507446289,0.7881065607070923
108,0.8974999785423279,0.9886190891265869,0.28320425748825073,0.7680000066757202,0.9393399357795715,0.7657515406608582
109,0.9049999713897705,0.9899110794067383,0.2708515524864197,0.7599999904632568,0.9373478889465332,0.7882707715034485
110,0.8964999914169312,0.9886687397956848,0.2866609990596771,0.7760000228881836,0.9363940358161926,0.7653432488441467
111,0.8949999809265137,0.9890226125717163,0.28251081705093384,0.7559999823570251,0.9381961226463318,0.7865062952041626
112,0.9039999842643738,0.9888511300086975,0.2809683084487915,0.7839999794960022,0.9421599507331848,0.7275822758674622
113,0.9085000157356262,0.9897704124450684,0.26323583722114563,0.7319999933242798,0.9361779689788818,0.8157912492752075
114,0.8960000276565552,0.9885019659996033,0.2861156165599823,0.7680000066757202,0.9401599168777466,0.755629301071167
115,0.9020000100135803,0.9910935759544373,0.25969573855400085,0.7680000066757202,0.9391380548477173,0.7739576101303101
116,0.9120000004768372,0.9911808371543884,0.2501966655254364,0.7440000176429749,0.9347999095916748,0.8554108142852783
117,0.9135000109672546,0.9899956583976746,0.25467339158058167,0.7639999985694885,0.9366719722747803,0.7998472452163696
118,0.9070000052452087,0.9905444383621216,0.25672417879104614,0.7680000066757202,0.9382220506668091,0.7631745338439941
119,0.9139999747276306,0.99213707447052,0.24144084751605988,0.7720000147819519,0.9387480020523071,0.7944024801254272
120,0.9200000166893005,0.9914553761482239,0.2388579100370407,0.7680000066757202,0.9384979605674744,0.798563539981842
121,0.9200000166893005,0.9923259615898132,0.22071102261543274,0.7720000147819519,0.9396560788154602,0.7938643097877502
122,0.9129999876022339,0.9917879104614258,0.24184304475784302,0.7639999985694885,0.9354040622711182,0.8491296768188477
123,0.9210000038146973,0.9913151860237122,0.23718373477458954,0.7680000066757202,0.934674084186554,0.7747765779495239
124,0.9225000143051147,0.9922701120376587,0.2252873182296753,0.7680000066757202,0.9391241073608398,0.8028051853179932
125,0.9340000152587891,0.9951285123825073,0.189581960439682,0.7720000147819519,0.9379220604896545,0.803875744342804
126,0.9279999732971191,0.9933199882507324,0.2112301141023636,0.7599999904632568,0.9369180202484131,0.8452437520027161
127,0.9265000224113464,0.9944081902503967,0.19997650384902954,0.7680000066757202,0.9383860230445862,0.8018260598182678
128,0.9355000257492065,0.9943821430206299,0.19614481925964355,0.7680000066757202,0.9344919919967651,0.8661194443702698
129,0.9265000224113464,0.9927240014076233,0.2208753079175949,0.7839999794960022,0.9372260570526123,0.8374711871147156
130,0.9154999852180481,0.9918224215507507,0.23643825948238373,0.7680000066757202,0.9353919625282288,0.8303982019424438
131,0.9194999933242798,0.9928544759750366,0.224143847823143,0.7599999904632568,0.9342520236968994,0.8809772729873657
132,0.9190000295639038,0.9932755827903748,0.2230779528617859,0.7599999904632568,0.9361660480499268,0.8240458965301514
133,0.934499979019165,0.9943047165870667,0.20176419615745544,0.7599999904632568,0.9323158264160156,0.8770030736923218
134,0.9259999990463257,0.9943289756774902,0.20358914136886597,0.7559999823570251,0.9376180768013,0.8182226419448853
135,0.9365000128746033,0.9944287538528442,0.1888865828514099,0.7680000066757202,0.9334519505500793,0.8700968027114868
136,0.9440000057220459,0.9948891401290894,0.18037749826908112,0.7720000147819519,0.9378779530525208,0.8062369227409363
137,0.9440000057220459,0.9956626892089844,0.17228123545646667,0.7639999985694885,0.9371939897537231,0.8425214886665344
138,0.9265000224113464,0.9946804046630859,0.18983349204063416,0.7519999742507935,0.9392239451408386,0.8813512921333313
139,0.9359999895095825,0.9952518939971924,0.18125635385513306,0.7519999742507935,0.9266998767852783,0.9688940644264221
140,0.9365000128746033,0.9951527118682861,0.18187442421913147,0.7599999904632568,0.93584805727005,0.8742731809616089
141,0.9440000057220459,0.9966115355491638,0.15554329752922058,0.7639999985694885,0.9389580488204956,0.8776910305023193
142,0.9430000185966492,0.995270311832428,0.17018011212348938,0.7440000176429749,0.9383759498596191,0.8849167823791504
143,0.9459999799728394,0.9956670999526978,0.1643027365207672,0.7559999823570251,0.9380959868431091,0.8553401827812195
144,0.9455000162124634,0.9963144659996033,0.15793582797050476,0.7599999904632568,0.9372138977050781,0.8797097206115723
145,0.9465000033378601,0.9963021278381348,0.15502755343914032,0.7559999823570251,0.938697874546051,0.8878476619720459
146,0.9514999985694885,0.9967344403266907,0.14334580302238464,0.7440000176429749,0.932960033416748,0.9137364625930786
147,0.9484999775886536,0.9961374402046204,0.15018348395824432,0.7559999823570251,0.9338198900222778,0.9260144233703613
148,0.9474999904632568,0.996669352054596,0.14526087045669556,0.7639999985694885,0.9352819919586182,0.9348319172859192
149,0.9539999961853027,0.9967849254608154,0.14063379168510437,0.7480000257492065,0.9385619163513184,0.9111896753311157
150,0.953000009059906,0.9969403743743896,0.13834962248802185,0.7480000257492065,0.934578001499176,0.9424072504043579
151,0.9514999985694885,0.9976724982261658,0.13093864917755127,0.7680000066757202,0.9370161294937134,0.9392484426498413
152,0.9465000033378601,0.9958387017250061,0.16022489964962006,0.7639999985694885,0.930243968963623,1.056408405303955
153,0.9509999752044678,0.9956343770027161,0.15937060117721558,0.7760000228881836,0.9406019449234009,0.8974530100822449
154,0.9570000171661377,0.9979217052459717,0.12561360001564026,0.7760000228881836,0.9367480278015137,0.9586386680603027
155,0.9484999775886536,0.9965758323669434,0.1406339854001999,0.7599999904632568,0.938960075378418,0.8951888680458069
156,0.949999988079071,0.9958810806274414,0.15101641416549683,0.7519999742507935,0.9388279914855957,0.8953264355659485
157,0.9434999823570251,0.9967803359031677,0.15106002986431122,0.7599999904632568,0.9363600611686707,0.9634078145027161
158,0.9574999809265137,0.9974002838134766,0.12730666995048523,0.7599999904632568,0.9380520582199097,0.9197656512260437
159,0.9555000066757202,0.9966948628425598,0.13210678100585938,0.7720000147819519,0.9326439499855042,0.9452325105667114
160,0.9570000171661377,0.9982978105545044,0.11580021679401398,0.7720000147819519,0.932468056678772,0.9792261719703674
161,0.9610000252723694,0.9979100823402405,0.12141820788383484,0.7519999742507935,0.9356358647346497,0.9890187978744507
162,0.9629999995231628,0.997358500957489,0.11715859174728394,0.7559999823570251,0.9334381222724915,0.9843934178352356
163,0.9624999761581421,0.9975565075874329,0.1188841238617897,0.7639999985694885,0.934004008769989,0.9784114956855774
164,0.9599999785423279,0.9973912239074707,0.11654094606637955,0.7720000147819519,0.9345019459724426,1.0219513177871704
165,0.9559999704360962,0.996481716632843,0.12942788004875183,0.7639999985694885,0.9337019920349121,0.9825623631477356
166,0.9505000114440918,0.9970787763595581,0.13812494277954102,0.7639999985694885,0.9292199015617371,1.0074578523635864
167,0.9580000042915344,0.9979275465011597,0.11929951608181,0.7639999985694885,0.9345239996910095,0.947458028793335
168,0.9580000042915344,0.9980636835098267,0.11901208758354187,0.7680000066757202,0.934440016746521,0.9708238840103149
169,0.9620000123977661,0.9982852339744568,0.10564616322517395,0.7720000147819519,0.9338141679763794,0.9592210650444031
170,0.9679999947547913,0.9986859560012817,0.0949850007891655,0.7599999904632568,0.934980034828186,1.014671802520752
171,0.968500018119812,0.998524010181427,0.09361843764781952,0.7440000176429749,0.9318459630012512,1.0481469631195068
172,0.9674999713897705,0.9978090524673462,0.10146365314722061,0.7639999985694885,0.9341219663619995,0.9847562313079834
173,0.9595000147819519,0.9982381463050842,0.1066104993224144,0.7639999985694885,0.935696005821228,0.9827758073806763
174,0.9735000133514404,0.9988012313842773,0.08284924179315567,0.7720000147819519,0.932013988494873,1.1053776741027832
175,0.968500018119812,0.9985569715499878,0.09203247725963593,0.7680000066757202,0.9339759945869446,1.08091402053833
176,0.9589999914169312,0.9969592094421387,0.11749311536550522,0.7680000066757202,0.9366840720176697,0.9995989799499512
177,0.9735000133514404,0.9989947080612183,0.0868261381983757,0.7639999985694885,0.9328039288520813,1.037115216255188
178,0.968500018119812,0.999014675617218,0.08631893247365952,0.7760000228881836,0.9345980882644653,1.0325344800949097
179,0.9739999771118164,0.9987598657608032,0.08302614837884903,0.7639999985694885,0.9289380311965942,1.1073087453842163
180,0.9660000205039978,0.9973395466804504,0.10419198870658875,0.7599999904632568,0.9275240302085876,1.1360301971435547
181,0.9580000042915344,0.9961297512054443,0.13038389384746552,0.7559999823570251,0.9333319067955017,1.0541518926620483
182,0.9559999704360962,0.9978687167167664,0.11904323846101761,0.7440000176429749,0.9209819436073303,1.0829555988311768
183,0.9674999713897705,0.9980082511901855,0.10405600816011429,0.7639999985694885,0.9367239475250244,1.0171014070510864
184,0.9595000147819519,0.9979674220085144,0.10599417239427567,0.7599999904632568,0.9338880777359009,1.0048919916152954
185,0.9670000076293945,0.9986856579780579,0.09310555458068848,0.7559999823570251,0.931198000907898,1.0231825113296509
186,0.9729999899864197,0.9990448951721191,0.08321938663721085,0.7599999904632568,0.931149959564209,1.0483304262161255
187,0.9660000205039978,0.9984734654426575,0.09402117133140564,0.7559999823570251,0.9368359446525574,1.047291874885559
188,0.9664999842643738,0.9983293414115906,0.10117913782596588,0.7760000228881836,0.9326239824295044,1.0097750425338745
189,0.9789999723434448,0.9990325570106506,0.07048870623111725,0.7599999904632568,0.9313658475875854,1.0924630165100098
190,0.9714999794960022,0.9985458254814148,0.0891076996922493,0.7760000228881836,0.9342520236968994,1.0410547256469727
191,0.9714999794960022,0.9991217255592346,0.08093393594026566,0.7720000147819519,0.9352498650550842,1.04867684841156
192,0.9760000109672546,0.999221682548523,0.07430339604616165,0.7559999823570251,0.9307640194892883,1.0826013088226318
193,0.9829999804496765,0.9994057416915894,0.06484159082174301,0.7599999904632568,0.932778000831604,1.1435269117355347
194,0.9750000238418579,0.9981281161308289,0.07221755385398865,0.7599999904632568,0.9352559447288513,1.100705623626709
195,0.9739999771118164,0.9991892576217651,0.07387734949588776,0.7639999985694885,0.9251919984817505,1.1389843225479126
196,0.9729999899864197,0.9986211061477661,0.07911740988492966,0.7480000257492065,0.9356380105018616,1.1150590181350708
197,0.9700000286102295,0.9988102316856384,0.08303961157798767,0.7559999823570251,0.9313820600509644,1.0643682479858398
198,0.9769999980926514,0.9990963339805603,0.06920616328716278,0.7480000257492065,0.9329178929328918,1.052657961845398
199,0.9785000085830688,0.9993950128555298,0.06680943816900253,0.7400000095367432,0.9252760410308838,1.1379904747009277
200,0.9760000109672546,0.9989691972732544,0.07237190753221512,0.7599999904632568,0.9361280798912048,1.0466536283493042
201,0.9825000166893005,0.9995846748352051,0.055144090205430984,0.7599999904632568,0.930311918258667,1.103333592414856
202,0.9750000238418579,0.9985631704330444,0.07882359623908997,0.7559999823570251,0.9269198775291443,1.128000020980835
203,0.9789999723434448,0.999346911907196,0.06609206646680832,0.7519999742507935,0.9183160662651062,1.2383387088775635
204,0.9745000004768372,0.9990519285202026,0.06897865980863571,0.7519999742507935,0.9267081022262573,1.133325457572937
205,0.9664999842643738,0.9980674982070923,0.10030273348093033,0.7519999742507935,0.9244340062141418,1.1856187582015991
206,0.9570000171661377,0.998164713382721,0.11335014551877975,0.7440000176429749,0.9289260506629944,1.0612143278121948
207,0.9670000076293945,0.9983862042427063,0.08909517526626587,0.7599999904632568,0.9281480312347412,1.134004831314087
208,0.972000002861023,0.9988017082214355,0.08110956847667694,0.7599999904632568,0.9321499466896057,1.1097873449325562
209,0.9735000133514404,0.999119758605957,0.06958431005477905,0.7519999742507935,0.9299799799919128,1.0571544170379639
210,0.9725000262260437,0.9978975057601929,0.08698894083499908,0.7599999904632568,0.9337979555130005,1.0604172945022583
211,0.9825000166893005,0.9996078014373779,0.055490076541900635,0.7519999742507935,0.9241239428520203,1.1409382820129395
212,0.9794999957084656,0.9994529485702515,0.06480904668569565,0.7599999904632568,0.9253179430961609,1.109048843383789
213,0.9804999828338623,0.99923175573349,0.057567860931158066,0.7559999823570251,0.9321538805961609,1.0990861654281616
214,0.9794999957084656,0.9996762871742249,0.05206463485956192,0.7639999985694885,0.9331400394439697,1.1171815395355225
215,0.9804999828338623,0.9982364773750305,0.06789759546518326,0.7680000066757202,0.9282259941101074,1.1095128059387207
216,0.9810000061988831,0.9989744424819946,0.05805184692144394,0.7559999823570251,0.924456000328064,1.2342954874038696
217,0.9819999933242798,0.9990642666816711,0.06419450789690018,0.7720000147819519,0.9282820224761963,1.1768379211425781
218,0.9825000166893005,0.9986590147018433,0.0665084570646286,0.7519999742507935,0.9281859993934631,1.219979166984558
219,0.9804999828338623,0.9994512796401978,0.060966599732637405,0.7799999713897705,0.9300999641418457,1.057342529296875
220,0.9804999828338623,0.9995371699333191,0.058638155460357666,0.7680000066757202,0.9249340295791626,1.1591100692749023
221,0.9789999723434448,0.9995349049568176,0.05853622034192085,0.7720000147819519,0.927702009677887,1.1223527193069458
222,0.9829999804496765,0.9996804594993591,0.049759987741708755,0.7639999985694885,0.93246990442276,1.1358002424240112
223,0.9739999771118164,0.999074399471283,0.06962645798921585,0.7760000228881836,0.9341039061546326,1.0439382791519165
224,0.9829999804496765,0.9996097683906555,0.05335608497262001,0.7799999713897705,0.9237479567527771,1.1890195608139038
225,0.9825000166893005,0.9996824860572815,0.047198519110679626,0.7720000147819519,0.9253579378128052,1.191704273223877
226,0.9825000166893005,0.9994218945503235,0.059351060539484024,0.7639999985694885,0.9304680228233337,1.1325188875198364
227,0.9789999723434448,0.9984315633773804,0.06998356431722641,0.7440000176429749,0.9288200736045837,1.2972670793533325
228,0.9760000109672546,0.9990893006324768,0.06565875560045242,0.7559999823570251,0.9260519742965698,1.252561330795288
229,0.9825000166893005,0.9991350769996643,0.058266229927539825,0.7519999742507935,0.9305799007415771,1.1851694583892822
230,0.9815000295639038,0.9996886253356934,0.04959142580628395,0.7639999985694885,0.9226160049438477,1.3015551567077637
231,0.984499990940094,0.9993475079536438,0.05029232054948807,0.7559999823570251,0.9251540303230286,1.220586895942688
232,0.9835000038146973,0.9997031092643738,0.046515464782714844,0.7519999742507935,0.9221780896186829,1.2082247734069824
233,0.9764999747276306,0.9987006187438965,0.07193506509065628,0.7760000228881836,0.9236240386962891,1.217968225479126
234,0.9760000109672546,0.999061107635498,0.0671643391251564,0.7760000228881836,0.9185799360275269,1.2322813272476196
235,0.9804999828338623,0.9988930821418762,0.0673690065741539,0.7639999985694885,0.931847870349884,1.115564227104187
236,0.9854999780654907,0.9997884035110474,0.04378475248813629,0.7599999904632568,0.9232959747314453,1.1881881952285767
237,0.9825000166893005,0.9997934699058533,0.04134010896086693,0.7559999823570251,0.9212299585342407,1.2188159227371216
238,0.9815000295639038,0.9993345141410828,0.05114785581827164,0.7559999823570251,0.9293060898780823,1.1968690156936646
239,0.9854999780654907,0.9991649389266968,0.04489338397979736,0.7639999985694885,0.9272539615631104,1.1634799242019653
240,0.9725000262260437,0.9984458684921265,0.0825171023607254,0.7680000066757202,0.9291760325431824,1.140472173690796
241,0.9789999723434448,0.9991922974586487,0.06184592843055725,0.7680000066757202,0.9258701205253601,1.1985180377960205
242,0.984000027179718,0.9994003772735596,0.04616577923297882,0.7519999742507935,0.9201200008392334,1.2697392702102661
243,0.987500011920929,0.9990141987800598,0.04803998023271561,0.7720000147819519,0.9266820549964905,1.1465646028518677
244,0.9884999990463257,0.9995025992393494,0.039802126586437225,0.7559999823570251,0.9222579598426819,1.2744362354278564
245,0.9815000295639038,0.9995312690734863,0.05565847083926201,0.7799999713897705,0.930079996585846,1.1810832023620605
246,0.9860000014305115,0.9994336366653442,0.045261964201927185,0.7559999823570251,0.9301559925079346,1.1680065393447876
247,0.9869999885559082,0.9997368454933167,0.04256249591708183,0.7639999985694885,0.9274761080741882,1.2474709749221802
248,0.9869999885559082,0.9994789361953735,0.04104648530483246,0.7720000147819519,0.9275299906730652,1.1586211919784546
249,0.9815000295639038,0.9996717572212219,0.04929767921566963,0.7639999985694885,0.9208040237426758,1.2275402545928955
